Datetime,Actual,Predicted,Positive_Deviation,Consecutive_Anomaly,Leakage_Risk,Risk_Score
2020-10-23 15:00:00,3070,2853.185,7.5990515862098,0,Normal,22.28
2020-10-23 16:00:00,2899,2817.715,2.884784302173919,0,Normal,8.46
2020-10-23 17:00:00,2867,2937.895,0.0,0,Normal,0.0
2020-10-23 18:00:00,2813,2931.24,0.0,0,Normal,0.0
2020-10-23 19:00:00,2655,2886.735,0.0,0,Normal,0.0
2020-10-23 20:00:00,2563,2452.155,4.520309686785697,0,Normal,13.26
2020-10-23 21:00:00,2012,2102.725,0.0,0,Normal,0.0
2020-10-23 22:00:00,1849,1938.815,0.0,0,Normal,0.0
2020-10-23 23:00:00,1762,1830.715,0.0,0,Normal,0.0
2020-10-24 00:00:00,1611,1523.88,5.716985589416482,0,Normal,16.76
2020-10-24 01:00:00,1532,1436.075,6.679665059276149,0,Normal,19.59
2020-10-24 02:00:00,881,882.025,0.0,0,Normal,0.0
2020-10-24 03:00:00,600,803.005,0.0,1,Normal,5.0
2020-10-24 04:00:00,907,874.67,3.6962511575794346,0,Normal,10.84
2020-10-24 05:00:00,1025,931.53,10.034030036606447,0,Normal,29.42
2020-10-24 06:00:00,730,858.87,0.0,0,Normal,0.0
2020-10-24 07:00:00,1373,1305.78,5.147880960039212,0,Normal,15.1
2020-10-24 08:00:00,2572,2554.895,0.6694991379293481,0,Normal,1.96
2020-10-24 09:00:00,3754,3583.12,4.76902810958048,0,Normal,13.98
2020-10-24 10:00:00,4054,3897.765,4.008322718275733,0,Normal,11.75
2020-10-24 11:00:00,4140,3849.72,7.540288644368946,0,Normal,22.11
2020-10-24 12:00:00,3937,3819.815,3.067818729441084,0,Normal,9.0
2020-10-24 13:00:00,3568,3689.33,0.0,0,Normal,0.0
2020-10-24 14:00:00,3259,3275.025,0.0,0,Normal,0.0
2020-10-24 15:00:00,2988,2964.22,0.8022346519489175,0,Normal,2.35
2020-10-24 16:00:00,2955,2792.865,5.805328936414765,0,Normal,17.02
2020-10-24 17:00:00,3052,2904.375,5.08284914998924,0,Normal,14.91
2020-10-24 18:00:00,2973,2925.945,1.6081983769346258,0,Normal,4.72
2020-10-24 19:00:00,2696,2874.705,0.0,0,Normal,0.0
2020-10-24 20:00:00,2307,2375.485,0.0,0,Normal,0.0
2020-10-24 21:00:00,1932,1861.705,3.775839888704176,0,Normal,11.07
2020-10-24 22:00:00,1646,1818.11,0.0,0,Normal,0.0
2020-10-24 23:00:00,1638,1714.83,0.0,0,Normal,0.0
2020-10-25 00:00:00,1960,1773.135,10.538678668008924,0,Normal,30.9
2020-10-25 01:00:00,1226,1434.755,0.0,0,Normal,0.0
2020-10-25 02:00:00,635,847.77,0.0,1,Normal,5.0
2020-10-25 02:00:00,871,786.605,10.729019012083572,0,Normal,31.46
2020-10-25 03:00:00,679,845.61,0.0,0,Normal,0.0
2020-10-25 04:00:00,697,764.3,0.0,0,Normal,0.0
2020-10-25 05:00:00,362,623.735,0.0,1,Normal,5.0
2020-10-25 06:00:00,1056,998.06,5.805262208684855,0,Normal,17.02
2020-10-25 07:00:00,1815,2068.265,0.0,0,Normal,0.0
2020-10-25 08:00:00,2764,3059.245,0.0,0,Normal,0.0
2020-10-25 09:00:00,3560,3761.245,0.0,0,Normal,0.0
2020-10-25 10:00:00,3893,3884.7,0.21365871238448741,0,Normal,0.63
2020-10-25 11:00:00,3814,3819.2,0.0,0,Normal,0.0
2020-10-25 12:00:00,3734,3625.435,2.994537207259268,0,Normal,8.78
2020-10-25 13:00:00,3616,3441.4,5.073516592084614,0,Normal,14.88
2020-10-25 14:00:00,3195,3255.655,0.0,0,Normal,0.0
2020-10-25 15:00:00,2883,2780.88,3.67221886597048,0,Normal,10.77
2020-10-25 16:00:00,2803,2544.275,10.168908628194668,0,Normal,29.82
2020-10-25 17:00:00,3144,2951.06,6.537989739280126,0,Normal,19.17
2020-10-25 18:00:00,3375,3085.715,9.374974681718818,0,Normal,27.49
2020-10-25 19:00:00,2992,2878.2,3.9538600514210334,0,Normal,11.59
2020-10-25 20:00:00,2748,2297.35,19.61607939582563,0,Warning,57.52
2020-10-25 21:00:00,1816,1969.42,0.0,0,Normal,0.0
2020-10-25 22:00:00,1455,1603.875,0.0,0,Normal,0.0
2020-10-25 23:00:00,1364,1714.89,0.0,0,Normal,0.0
2020-10-26 00:00:00,1244,1099.025,13.191237687950675,0,Warning,38.68
2020-10-26 01:00:00,1107,795.21,39.20851095936922,1,High,85.0
2020-10-26 02:00:00,618,748.185,0.0,0,Normal,0.0
2020-10-26 03:00:00,102,757.065,0.0,1,Normal,5.0
2020-10-26 04:00:00,704,852.59,0.0,0,Normal,0.0
2020-10-26 05:00:00,1448,1122.285,29.022485375818075,1,High,85.0
2020-10-26 06:00:00,2386,2254.395,5.8377081212476085,0,Normal,17.12
2020-10-26 07:00:00,3758,3165.82,18.705422291854866,0,Warning,54.85
2020-10-26 08:00:00,3834,3746.185,2.344118082796233,0,Normal,6.87
2020-10-26 09:00:00,3584,3723.525,0.0,0,Normal,0.0
2020-10-26 10:00:00,3347,3436.46,0.0,0,Normal,0.0
2020-10-26 11:00:00,3038,3206.84,0.0,0,Normal,0.0
2020-10-26 12:00:00,3041,3130.945,0.0,0,Normal,0.0
2020-10-26 13:00:00,3050,3071.795,0.0,0,Normal,0.0
2020-10-26 14:00:00,2878,2964.69,0.0,0,Normal,0.0
2020-10-26 15:00:00,2635,2707.5,0.0,0,Normal,0.0
2020-10-26 16:00:00,2567,2572.205,0.0,0,Normal,0.0
2020-10-26 17:00:00,2792,2853.81,0.0,0,Normal,0.0
2020-10-26 18:00:00,2708,3019.38,0.0,0,Normal,0.0
2020-10-26 19:00:00,2786,2904.96,0.0,0,Normal,0.0
2020-10-26 20:00:00,2420,2545.345,0.0,0,Normal,0.0
2020-10-26 21:00:00,2050,2010.0,1.9900497512437811,0,Normal,5.84
2020-10-26 22:00:00,1839,1852.65,0.0,0,Normal,0.0
2020-10-26 23:00:00,1232,1613.34,0.0,1,Normal,5.0
2020-10-27 00:00:00,1186,1123.135,5.597279044816519,0,Normal,16.41
2020-10-27 01:00:00,1173,1043.61,12.398309713398694,0,Warning,36.36
2020-10-27 02:00:00,740,740.895,0.0,0,Normal,0.0
2020-10-27 03:00:00,570,674.93,0.0,0,Normal,0.0
2020-10-27 04:00:00,1057,812.09,30.157987415187964,1,High,85.0
2020-10-27 05:00:00,1434,1284.105,11.673110843739412,0,Warning,34.23
2020-10-27 06:00:00,2209,2396.37,0.0,0,Normal,0.0
2020-10-27 07:00:00,3378,3354.39,0.7038537558244606,0,Normal,2.06
2020-10-27 08:00:00,3589,3433.23,4.537126845565254,0,Normal,13.3
2020-10-27 09:00:00,3652,3614.38,1.0408424128066194,0,Normal,3.05
2020-10-27 10:00:00,3374,3559.76,0.0,0,Normal,0.0
2020-10-27 11:00:00,3233,3194.45,1.2067805099469449,0,Normal,3.54
2020-10-27 12:00:00,3017,3120.155,0.0,0,Normal,0.0
2020-10-27 13:00:00,2893,2969.795,0.0,0,Normal,0.0
2020-10-27 14:00:00,2677,2728.335,0.0,0,Normal,0.0
2020-10-27 15:00:00,2438,2571.86,0.0,0,Normal,0.0
2020-10-27 16:00:00,2573,2423.64,6.162631413906362,0,Normal,18.07
2020-10-27 17:00:00,2720,2770.085,0.0,0,Normal,0.0
2020-10-27 18:00:00,2964,2849.235,4.027923284671144,0,Normal,11.81
2020-10-27 19:00:00,2996,2920.94,2.5697207063479546,0,Normal,7.54
2020-10-27 20:00:00,2730,2578.955,5.856829607340961,0,Normal,17.17
2020-10-27 21:00:00,2142,2213.78,0.0,0,Normal,0.0
2020-10-27 22:00:00,1980,1897.415,4.35250063902731,0,Normal,12.76
2020-10-27 23:00:00,1405,1585.995,0.0,0,Normal,0.0
2020-10-28 00:00:00,1140,1110.755,2.6328938424765034,0,Normal,7.72
2020-10-28 01:00:00,1161,972.33,19.4039060812687,0,Warning,56.9
2020-10-28 02:00:00,1014,768.6,31.928181108508973,1,High,85.0
2020-10-28 03:00:00,387,856.62,0.0,2,Normal,10.0
2020-10-28 04:00:00,910,971.795,0.0,0,Normal,0.0
2020-10-28 05:00:00,1603,1277.965,25.433795135234543,1,High,79.58
2020-10-28 06:00:00,2342,2372.78,0.0,0,Normal,0.0
2020-10-28 07:00:00,3443,3269.775,5.29776513674488,0,Normal,15.54
2020-10-28 08:00:00,3425,3441.22,0.0,0,Normal,0.0
2020-10-28 09:00:00,3322,3374.79,0.0,0,Normal,0.0
2020-10-28 10:00:00,3050,3053.55,0.0,0,Normal,0.0
2020-10-28 11:00:00,3026,3069.35,0.0,0,Normal,0.0
2020-10-28 12:00:00,2986,2924.075,2.117763737250248,0,Normal,6.21
2020-10-28 13:00:00,2811,2919.29,0.0,0,Normal,0.0
2020-10-28 14:00:00,2846,2758.91,3.1566814430336674,0,Normal,9.26
2020-10-28 15:00:00,2722,2632.15,3.4135592576410883,0,Normal,10.01
2020-10-28 16:00:00,2637,2553.37,3.2752793367197124,0,Normal,9.6
2020-10-28 17:00:00,2985,2763.95,7.997612113099015,0,Normal,23.45
2020-10-28 18:00:00,3011,3076.45,0.0,0,Normal,0.0
2020-10-28 19:00:00,2964,3103.995,0.0,0,Normal,0.0
2020-10-28 20:00:00,2744,2618.02,4.812033521516261,0,Normal,14.11
2020-10-28 21:00:00,2154,2168.29,0.0,0,Normal,0.0
2020-10-28 22:00:00,1844,1901.59,0.0,0,Normal,0.0
2020-10-28 23:00:00,1389,1586.135,0.0,0,Normal,0.0
2020-10-29 00:00:00,1004,1225.125,0.0,0,Normal,0.0
2020-10-29 01:00:00,1132,1028.945,10.015598501377632,0,Normal,29.37
2020-10-29 02:00:00,967,854.045,13.225883881996856,0,Warning,38.78
2020-10-29 03:00:00,375,754.78,0.0,1,Normal,5.0
2020-10-29 04:00:00,880,903.225,0.0,0,Normal,0.0
2020-10-29 05:00:00,1740,1301.83,33.65800450135579,1,High,85.0
2020-10-29 06:00:00,2322,2504.795,0.0,0,Normal,0.0
2020-10-29 07:00:00,3339,3342.915,0.0,0,Normal,0.0
2020-10-29 08:00:00,3490,3429.37,1.7679632119018975,0,Normal,5.18
2020-10-29 09:00:00,3401,3557.47,0.0,0,Normal,0.0
2020-10-29 10:00:00,3293,3244.545,1.4934297413042485,0,Normal,4.38
2020-10-29 11:00:00,3016,3117.03,0.0,0,Normal,0.0
2020-10-29 12:00:00,2995,2938.455,1.924310564565395,0,Normal,5.64
2020-10-29 13:00:00,2967,2924.825,1.441966613387132,0,Normal,4.23
2020-10-29 14:00:00,2706,2825.225,0.0,0,Normal,0.0
2020-10-29 15:00:00,2635,2623.1,0.45366169799093026,0,Normal,1.33
2020-10-29 16:00:00,2573,2600.015,0.0,0,Normal,0.0
2020-10-29 17:00:00,2298,2780.77,0.0,0,Normal,0.0
2020-10-29 18:00:00,2899,2842.095,2.002220193202557,0,Normal,5.87
2020-10-29 19:00:00,3024,2928.57,3.258586955408265,0,Normal,9.56
2020-10-29 20:00:00,2659,2625.775,1.2653407089335493,0,Normal,3.71
2020-10-29 21:00:00,2222,2168.845,2.4508436518054637,0,Normal,7.19
2020-10-29 22:00:00,1926,1944.445,0.0,0,Normal,0.0
2020-10-29 23:00:00,1434,1653.735,0.0,0,Normal,0.0
2020-10-30 00:00:00,1174,1068.505,9.873140509403314,0,Normal,28.95
2020-10-30 01:00:00,1210,1052.14,15.003706731043387,0,Warning,44.0
2020-10-30 02:00:00,889,801.395,10.931563086867278,0,Warning,32.06
2020-10-30 03:00:00,505,744.07,0.0,1,Normal,5.0
2020-10-30 04:00:00,1015,897.225,13.12658474741564,0,Warning,38.49
2020-10-30 05:00:00,1519,1590.005,0.0,0,Normal,0.0
2020-10-30 06:00:00,2180,2346.575,0.0,0,Normal,0.0
2020-10-30 07:00:00,3212,3188.565,0.7349701197874261,0,Normal,2.16
2020-10-30 08:00:00,3310,3420.135,0.0,0,Normal,0.0
2020-10-30 09:00:00,3364,3431.97,0.0,0,Normal,0.0
2020-10-30 10:00:00,3156,3317.465,0.0,0,Normal,0.0
2020-10-30 11:00:00,3110,3072.77,1.2116103710983908,0,Normal,3.55
2020-10-30 12:00:00,3138,3014.985,4.0801198015910485,0,Normal,11.96
2020-10-30 13:00:00,2958,2974.705,0.0,0,Normal,0.0
2020-10-30 14:00:00,2966,2823.445,5.048973859947682,0,Normal,14.81
2020-10-30 15:00:00,2806,2778.34,0.9955584989598053,0,Normal,2.92
2020-10-30 16:00:00,2811,2668.095,5.356068655726284,0,Normal,15.71
2020-10-30 17:00:00,2881,2810.595,2.5049855991347103,0,Normal,7.35
2020-10-30 18:00:00,2794,2895.4,0.0,0,Normal,0.0
2020-10-30 19:00:00,2841,2710.915,4.798564322378239,0,Normal,14.07
2020-10-30 20:00:00,2307,2374.0,0.0,0,Normal,0.0
2020-10-30 21:00:00,1948,1982.25,0.0,0,Normal,0.0
2020-10-30 22:00:00,1582,1872.18,0.0,0,Normal,0.0
2020-10-30 23:00:00,1632,1543.29,5.748109558151744,0,Normal,16.86
2020-10-31 00:00:00,1605,1280.61,25.330896994401115,1,High,79.28
2020-10-31 01:00:00,1341,1198.805,11.861395306159043,0,Warning,34.78
2020-10-31 02:00:00,617,821.315,0.0,1,Normal,5.0
2020-10-31 03:00:00,547,726.925,0.0,2,Normal,10.0
2020-10-31 04:00:00,1042,822.22,26.730072243438492,3,High,93.38
2020-10-31 05:00:00,983,901.815,9.002400714115415,0,Normal,26.4
2020-10-31 06:00:00,594,1243.38,0.0,1,Normal,5.0
2020-10-31 07:00:00,1591,1766.48,0.0,0,Normal,0.0
2020-10-31 08:00:00,2989,2738.32,9.15451809868824,0,Normal,26.85
2020-10-31 09:00:00,3895,3762.065,3.533564677909604,0,Normal,10.36
2020-10-31 10:00:00,4254,3924.015,8.409371523809163,0,Normal,24.66
2020-10-31 11:00:00,3957,3961.705,0.0,0,Normal,0.0
2020-10-31 12:00:00,3838,3676.57,4.390777273382523,0,Normal,12.88
2020-10-31 13:00:00,3471,3483.0,0.0,0,Normal,0.0
2020-10-31 14:00:00,3307,3085.15,7.190898335575252,0,Normal,21.09
2020-10-31 15:00:00,3097,3009.915,2.893271072438924,0,Normal,8.48
2020-10-31 16:00:00,2772,2915.745,0.0,0,Normal,0.0
2020-10-31 17:00:00,2958,2823.47,4.7647044239889285,0,Normal,13.97
2020-10-31 18:00:00,2826,2879.125,0.0,0,Normal,0.0
2020-10-31 19:00:00,2475,2737.915,0.0,0,Normal,0.0
2020-10-31 20:00:00,2226,2087.115,6.65440093142928,0,Normal,19.51
2020-10-31 21:00:00,1666,1763.97,0.0,0,Normal,0.0
2020-10-31 22:00:00,1423,1670.63,0.0,0,Normal,0.0
2020-10-31 23:00:00,1767,1698.995,4.00266039629311,0,Normal,11.74
2020-11-01 00:00:00,1846,1477.085,24.97588155048626,1,High,78.24
2020-11-01 01:00:00,1013,1119.08,0.0,0,Normal,0.0
2020-11-01 02:00:00,558,881.375,0.0,1,Normal,5.0
2020-11-01 03:00:00,908,633.595,43.30921172042076,2,High,90.0
2020-11-01 04:00:00,885,773.565,14.40538287021775,0,Warning,42.24
2020-11-01 05:00:00,548,566.97,0.0,0,Normal,0.0
2020-11-01 06:00:00,331,826.05,0.0,1,Normal,5.0
2020-11-01 07:00:00,1543,1179.31,30.83921954363145,2,High,90.0
2020-11-01 08:00:00,2343,2429.295,0.0,0,Normal,0.0
2020-11-01 09:00:00,3356,3348.935,0.21096258959938172,0,Normal,0.62
2020-11-01 10:00:00,4005,3782.81,5.873675918166656,0,Normal,17.22
2020-11-01 11:00:00,3790,3905.18,0.0,0,Normal,0.0
2020-11-01 12:00:00,3853,3645.295,5.697892763137138,0,Normal,16.71
2020-11-01 13:00:00,3515,3640.685,0.0,0,Normal,0.0
2020-11-01 14:00:00,3360,3212.16,4.602510460251051,0,Normal,13.5
2020-11-01 15:00:00,3082,2974.19,3.624852480843522,0,Normal,10.63
2020-11-01 16:00:00,2778,2829.465,0.0,0,Normal,0.0
2020-11-01 17:00:00,3150,2952.345,6.694847654999676,0,Normal,19.63
2020-11-01 18:00:00,3031,3107.855,0.0,0,Normal,0.0
2020-11-01 19:00:00,2824,2996.59,0.0,0,Normal,0.0
2020-11-01 20:00:00,2719,2717.1,0.06992749622759895,0,Normal,0.21
2020-11-01 21:00:00,1900,2004.645,0.0,0,Normal,0.0
2020-11-01 22:00:00,1537,1678.365,0.0,0,Normal,0.0
2020-11-01 23:00:00,1328,1571.995,0.0,0,Normal,0.0
2020-11-02 00:00:00,1131,1353.025,0.0,0,Normal,0.0
2020-11-02 01:00:00,918,848.925,8.136761197985694,0,Normal,23.86
2020-11-02 02:00:00,507,645.61,0.0,0,Normal,0.0
2020-11-02 03:00:00,287,716.19,0.0,1,Normal,5.0
2020-11-02 04:00:00,1006,768.67,30.8754081725578,2,High,90.0
2020-11-02 05:00:00,1298,1255.52,3.3834586466165426,0,Normal,9.92
2020-11-02 06:00:00,2378,2051.4,15.920834552013256,0,Warning,46.69
2020-11-02 07:00:00,3699,3401.77,8.73751017852471,0,Normal,25.62
2020-11-02 08:00:00,3782,3739.21,1.1443593700273578,0,Normal,3.36
2020-11-02 09:00:00,3565,3714.665,0.0,0,Normal,0.0
2020-11-02 10:00:00,3297,3376.795,0.0,0,Normal,0.0
2020-11-02 11:00:00,3253,3163.16,2.8401977769066424,0,Normal,8.33
2020-11-02 12:00:00,3132,3090.13,1.3549591764747726,0,Normal,3.97
2020-11-02 13:00:00,3143,3094.645,1.562537867832983,0,Normal,4.58
2020-11-02 14:00:00,2946,2954.055,0.0,0,Normal,0.0
2020-11-02 15:00:00,2790,2799.74,0.0,0,Normal,0.0
2020-11-02 16:00:00,2718,2717.955,0.0016556565506078195,0,Normal,0.0
2020-11-02 17:00:00,2930,2904.515,0.8774270403148247,0,Normal,2.57
2020-11-02 18:00:00,3267,3078.365,6.127765875716499,0,Normal,17.97
2020-11-02 19:00:00,2989,2926.39,2.1394961027067523,0,Normal,6.27
2020-11-02 20:00:00,2530,2643.79,0.0,0,Normal,0.0
2020-11-02 21:00:00,2044,2081.43,0.0,0,Normal,0.0
2020-11-02 22:00:00,1811,1920.815,0.0,0,Normal,0.0
2020-11-02 23:00:00,1486,1576.94,0.0,0,Normal,0.0
2020-11-03 00:00:00,1499,1125.715,33.15981398488962,1,High,85.0
2020-11-03 01:00:00,1203,1056.24,13.894569416041808,0,Warning,40.75
2020-11-03 02:00:00,752,823.82,0.0,0,Normal,0.0
2020-11-03 03:00:00,460,593.305,0.0,1,Normal,5.0
2020-11-03 04:00:00,1052,890.8,18.096093399191744,0,Warning,53.07
2020-11-03 05:00:00,1693,1381.71,22.52932959883043,1,High,71.07
2020-11-03 06:00:00,2172,2279.505,0.0,0,Normal,0.0
2020-11-03 07:00:00,3444,3321.205,3.697302635639778,0,Normal,10.84
2020-11-03 08:00:00,3619,3460.66,4.575427808568312,0,Normal,13.42
2020-11-03 09:00:00,3733,3619.76,3.128384202267547,0,Normal,9.17
2020-11-03 10:00:00,3770,3506.13,7.525961672841562,0,Normal,22.07
2020-11-03 11:00:00,3520,3514.98,0.1428173133275291,0,Normal,0.42
2020-11-03 12:00:00,3551,3311.27,7.239820371035888,0,Normal,21.23
2020-11-03 13:00:00,3414,3344.775,2.0696459403098837,0,Normal,6.07
2020-11-03 14:00:00,2897,3006.475,0.0,0,Normal,0.0
2020-11-03 15:00:00,2778,2771.79,0.22404294697650384,0,Normal,0.66
2020-11-03 16:00:00,2668,2678.88,0.0,0,Normal,0.0
2020-11-03 17:00:00,2976,2819.375,5.555309244070051,0,Normal,16.29
2020-11-03 18:00:00,3310,3246.71,1.9493579654480988,0,Normal,5.72
2020-11-03 19:00:00,3170,3108.31,1.9846797777570466,0,Normal,5.82
2020-11-03 20:00:00,3205,2698.78,18.75736443874639,0,Warning,55.01
2020-11-03 21:00:00,2251,2338.62,0.0,0,Normal,0.0
2020-11-03 22:00:00,1999,1950.2,2.5023074556455724,0,Normal,7.34
2020-11-03 23:00:00,1434,1665.635,0.0,0,Normal,0.0
2020-11-04 00:00:00,1302,1310.335,0.0,0,Normal,0.0
2020-11-04 01:00:00,1125,1119.14,0.5236163482674107,0,Normal,1.54
2020-11-04 02:00:00,804,870.565,0.0,0,Normal,0.0
2020-11-04 03:00:00,597,540.95,10.36140123856178,0,Normal,30.38
2020-11-04 04:00:00,1330,836.815,58.93596553599062,1,High,85.0
2020-11-04 05:00:00,1426,1586.925,0.0,0,Normal,0.0
2020-11-04 06:00:00,2108,2290.095,0.0,0,Normal,0.0
2020-11-04 07:00:00,3611,3301.33,9.380158905653179,0,Normal,27.51
2020-11-04 08:00:00,3783,3595.755,5.207390381157779,0,Normal,15.27
2020-11-04 09:00:00,3667,3580.12,2.4267342994089613,0,Normal,7.12
2020-11-04 10:00:00,3510,3308.98,6.0749838318756835,0,Normal,17.81
2020-11-04 11:00:00,3283,3339.535,0.0,0,Normal,0.0
2020-11-04 12:00:00,3246,3085.705,5.19476100275302,0,Normal,15.23
2020-11-04 13:00:00,2948,2963.56,0.0,0,Normal,0.0
2020-11-04 14:00:00,2980,2879.47,3.4912674901978558,0,Normal,10.24
2020-11-04 15:00:00,2766,2836.31,0.0,0,Normal,0.0
2020-11-04 16:00:00,2697,2731.955,0.0,0,Normal,0.0
2020-11-04 17:00:00,3058,2832.815,7.949160111055608,0,Normal,23.31
2020-11-04 18:00:00,3211,3167.415,1.3760432403079494,0,Normal,4.04
2020-11-04 19:00:00,3264,3112.325,4.873366374013003,0,Normal,14.29
2020-11-04 20:00:00,2838,3021.85,0.0,0,Normal,0.0
2020-11-04 21:00:00,2259,2272.02,0.0,0,Normal,0.0
2020-11-04 22:00:00,1346,1986.7,0.0,1,Normal,5.0
2020-11-04 23:00:00,1523,1532.91,0.0,0,Normal,0.0
2020-11-05 00:00:00,1745,1178.905,48.018712279615414,1,High,85.0
2020-11-05 01:00:00,1096,1209.29,0.0,0,Normal,0.0
2020-11-05 02:00:00,769,822.205,0.0,0,Normal,0.0
2020-11-05 03:00:00,390,690.87,0.0,1,Normal,5.0
2020-11-05 04:00:00,1068,966.735,10.474949184626603,0,Normal,30.72
2020-11-05 05:00:00,1640,1322.005,24.05399374435043,1,High,75.54
2020-11-05 06:00:00,2284,2282.9,0.04818432695255635,0,Normal,0.14
2020-11-05 07:00:00,3636,3360.8,8.188526541299684,0,Normal,24.01
2020-11-05 08:00:00,3390,3609.42,0.0,0,Normal,0.0
2020-11-05 09:00:00,3448,3378.475,2.0578811445992673,0,Normal,6.03
2020-11-05 10:00:00,3516,3227.03,8.954673492344346,0,Normal,26.26
2020-11-05 11:00:00,3245,3287.955,0.0,0,Normal,0.0
2020-11-05 12:00:00,3206,3013.91,6.373448444047771,0,Normal,18.69
2020-11-05 13:00:00,3150,2995.905,5.143520906036733,0,Normal,15.08
2020-11-05 14:00:00,2939,2905.075,1.1677839642694314,0,Normal,3.42
2020-11-05 15:00:00,2974,2807.13,5.944505598244467,0,Normal,17.43
2020-11-05 16:00:00,2793,2779.885,0.471782106094309,0,Normal,1.38
2020-11-05 17:00:00,3025,2876.3,5.169836247957439,0,Normal,15.16
2020-11-05 18:00:00,3169,3202.25,0.0,0,Normal,0.0
2020-11-05 19:00:00,3224,3112.295,3.5891520566013155,0,Normal,10.53
2020-11-05 20:00:00,2881,2905.6,0.0,0,Normal,0.0
2020-11-05 21:00:00,2158,2268.075,0.0,0,Normal,0.0
2020-11-05 22:00:00,1839,1837.615,0.07536943266135675,0,Normal,0.22
2020-11-05 23:00:00,1453,1592.75,0.0,0,Normal,0.0
2020-11-06 00:00:00,1478,1394.955,5.95323863493805,0,Normal,17.46
2020-11-06 01:00:00,1018,1133.325,0.0,0,Normal,0.0
2020-11-06 02:00:00,351,802.645,0.0,1,Normal,5.0
2020-11-06 03:00:00,554,570.38,0.0,0,Normal,0.0
2020-11-06 04:00:00,936,971.445,0.0,0,Normal,0.0
2020-11-06 05:00:00,1500,1380.66,8.643692147233924,0,Normal,25.35
2020-11-06 06:00:00,2099,2226.4,0.0,0,Normal,0.0
2020-11-06 07:00:00,3389,3259.055,3.9871987431939675,0,Normal,11.69
2020-11-06 08:00:00,3653,3382.28,8.004068261645985,0,Normal,23.47
2020-11-06 09:00:00,3597,3456.54,4.063601173427764,0,Normal,11.92
2020-11-06 10:00:00,3508,3326.64,5.451747108193256,0,Normal,15.99
2020-11-06 11:00:00,3273,3328.595,0.0,0,Normal,0.0
2020-11-06 12:00:00,3299,3051.285,8.118382910806437,0,Normal,23.81
2020-11-06 13:00:00,3260,3094.62,5.344113332170028,0,Normal,15.67
2020-11-06 14:00:00,3179,2941.045,8.090831660175207,0,Normal,23.73
2020-11-06 15:00:00,3124,2852.655,9.512015999130627,0,Normal,27.89
2020-11-06 16:00:00,2928,2790.25,4.936833617059403,0,Normal,14.48
2020-11-06 17:00:00,3179,2994.285,6.168918456325972,0,Normal,18.09
2020-11-06 18:00:00,3165,3013.86,5.014831478569007,0,Normal,14.71
2020-11-06 19:00:00,2915,3034.975,0.0,0,Normal,0.0
2020-11-06 20:00:00,2484,2509.68,0.0,0,Normal,0.0
2020-11-06 21:00:00,1904,1994.895,0.0,0,Normal,0.0
2020-11-06 22:00:00,1809,1792.765,0.9055843905921802,0,Normal,2.66
2020-11-06 23:00:00,1649,1558.18,5.828594899177241,0,Normal,17.09
2020-11-07 00:00:00,1785,1539.82,15.922640308607505,0,Warning,46.69
2020-11-07 01:00:00,1296,1312.015,0.0,0,Normal,0.0
2020-11-07 02:00:00,491,862.705,0.0,1,Normal,5.0
2020-11-07 03:00:00,838,560.835,49.42006115880784,2,High,90.0
2020-11-07 04:00:00,1096,906.06,20.96329161424189,0,High,61.47
2020-11-07 05:00:00,1151,1022.635,12.552376947786845,0,Warning,36.81
2020-11-07 06:00:00,925,996.23,0.0,0,Normal,0.0
2020-11-07 07:00:00,1698,1512.635,12.25444340505145,0,Warning,35.94
2020-11-07 08:00:00,3243,2769.25,17.107520086666064,0,Warning,50.17
2020-11-07 09:00:00,4135,4004.4,3.2614124463090572,0,Normal,9.56
2020-11-07 10:00:00,4368,4044.995,7.985300352658041,0,Normal,23.42
2020-11-07 11:00:00,4240,3939.71,7.622134624122079,0,Normal,22.35
2020-11-07 12:00:00,3791,3882.04,0.0,0,Normal,0.0
2020-11-07 13:00:00,3618,3525.795,2.61515487996324,0,Normal,7.67
2020-11-07 14:00:00,3407,3352.735,1.6185293499187938,0,Normal,4.75
2020-11-07 15:00:00,3296,3121.73,5.582481508650652,0,Normal,16.37
2020-11-07 16:00:00,3159,2998.52,5.35197364032923,0,Normal,15.69
2020-11-07 17:00:00,3165,3111.625,1.715341662314707,0,Normal,5.03
2020-11-07 18:00:00,3132,3091.66,1.3048006572520958,0,Normal,3.83
2020-11-07 19:00:00,2561,2885.155,0.0,0,Normal,0.0
2020-11-07 20:00:00,2261,2243.33,0.7876683323452223,0,Normal,2.31
2020-11-07 21:00:00,1861,1752.165,6.211458395756109,0,Normal,18.21
2020-11-07 22:00:00,1279,1670.89,0.0,1,Normal,5.0
2020-11-07 23:00:00,1730,1672.605,3.4314736593517288,0,Normal,10.06
2020-11-08 00:00:00,1875,1732.0,8.25635103926097,0,Normal,24.21
2020-11-08 01:00:00,920,1187.625,0.0,1,Normal,5.0
2020-11-08 02:00:00,702,615.09,14.129639564941709,0,Warning,41.43
2020-11-08 03:00:00,1056,823.045,28.30404169881356,1,High,85.0
2020-11-08 04:00:00,1110,885.39,25.368481686036663,2,High,84.39
2020-11-08 05:00:00,931,911.74,2.112444337201394,0,Normal,6.19
2020-11-08 06:00:00,708,781.165,0.0,0,Normal,0.0
